PVSYST 8.0.21
,File,File date,Description
Project,gwn1kWp.PRJ,08/04/26 18h13,gen1kWp,
Geographical Site,Curacaví_MN82.SIT,08/04/26 18h13,Curacaví;Chile;South_America;,
28/04/90 20:00,0,0,0,12.26,5.4999
28/04/90 21:00,0,0,0,11.53,4.3
28/04/90 22:00,0,0,0,10.85,1.2999
28/04/90 23:00,0,0,0,10.03,1.1001
29/04/90 00:00,0,0,0,9.3502,1.2999
29/04/90 01:00,0,0,0,8.6402,1.6999
29/04/90 02:00,0,0,0,7.9303,2.8
29/04/90 03:00,0,0,0,7.5598,2.4
29/04/90 04:00,0,0,0,7.1899,1
29/04/90 05:00,0,0,0,6.9302,0.4
29/04/90 06:00,0,0,0,6.68,0.4
29/04/90 07:00,4.5969,4.5969,0,6.82,1
29/04/90 08:00,92.492,86.5,5.992,8.43,0.5
29/04/90 09:00,237.7,186,51.695,10.75,0.6001
29/04/90 10:00,330.2,264.7,65.509,12.5,0.4
29/04/90 11:00,464.41,269.9,194.51,14.45,1
29/04/90 12:00,475.8,314.1,161.7,15.8,1.4
29/04/90 13:00,450.6,306.9,143.7,16.65,0.6001
29/04/90 14:00,374.21,261.5,112.7,16.95,0.6001
29/04/90 15:00,393.2,149,244.2,17.26,1.4
29/04/90 16:00,269.5,76.097,193.4,16.99,2.1001
29/04/90 17:00,80.794,39.599,41.195,15.79,1.9
29/04/90 18:00,0,0,0,14.41,1.9
29/04/90 19:00,0,0,0,13.47,1.4
29/04/90 20:00,0,0,0,12.53,1
29/04/90 21:00,0,0,0,11.59,1
29/04/90 22:00,0,0,0,10.68,0.7999
29/04/90 23:00,0,0,0,9.6201,1.6999
30/04/90 00:00,0,0,0,8.6802,3.4
30/04/90 01:00,0,0,0,7.67,4.7
30/04/90 02:00,0,0,0,6.6598,3.9001
30/04/90 03:00,0,0,0,6.1202,3.5999
30/04/90 04:00,0,0,0,5.5799,1.4
30/04/90 05:00,0,0,0,5.1999,0.7999
30/04/90 06:00,0,0,0,4.8199,1.2999
30/04/90 07:00,7.9059,7.8979,0.008,5.02,1.5
30/04/90 08:00,175.7,45.998,129.7,7.8898,2.1001
30/04/90 09:00,346.7,72.101,274.6,10.79,2.8
30/04/90 10:00,491.7,93.903,397.8,13.14,2.4
30/04/90 11:00,581.6,137.8,443.8,15.11,2.8
30/04/90 12:00,599.6,183.1,416.49,16.49,3.0001
30/04/90 13:00,569.6,175.8,393.8,17.33,2.6001
30/04/90 14:00,483.3,180.1,303.2,17.61,2.1001
30/04/90 15:00,369.59,143.7,225.89,17.33,1.4
30/04/90 16:00,220.9,78.201,142.7,16.3,2.1001
30/04/90 17:00,68.398,42.402,25.996,14.72,1.6999
30/04/90 18:00,0,0,0,13.09,2.1999
30/04/90 19:00,0,0,0,12.45,1.6999
30/04/90 20:00,0,0,0,11.81,1
30/04/90 21:00,0,0,0,11.27,0.6001
30/04/90 22:00,0,0,0,10.55,1.1001
30/04/90 23:00,0,0,0,9.8297,2.1001
01/05/90 00:00,0,0,0,9.4098,2.6999
01/05/90 01:00,0,0,0,9.0101,0.9
01/05/90 02:00,0,0,0,8.6099,0.2001
01/05/90 03:00,0,0,0,8.4098,0.1001
01/05/90 04:00,0,0,0,8.2102,0.1001
01/05/90 05:00,0,0,0,8.0899,0.4
01/05/90 06:00,0,0,0,7.96,1.2999
01/05/90 07:00,2.3074,2.3003,0.0071,8.0798,0.7999
01/05/90 08:00,67.594,67.501,0.0927,9.5998,2.1999
01/05/90 09:00,182.3,170.4,11.9,11.71,4.4001
01/05/90 10:00,258.6,241,17.602,13.51,8.5
01/05/90 11:00,357.11,289.7,67.405,15.4,6.4001
01/05/90 12:00,368.7,306.5,62.195,16.75,2.1999
01/05/90 13:00,370.9,300.5,70.393,17.72,2.1999
01/05/90 14:00,354.5,265.6,88.896,18.38,5.6
01/05/90 15:00,250.9,212.1,38.799,18.41,1.9
01/05/90 16:00,154.09,126.8,27.296,17.79,3.4
01/05/90 17:00,37.097,36.004,1.0932,16.54,0.7999
01/05/90 18:00,0,0,0,15.28,0.7999
01/05/90 19:00,0,0,0,14.54,0.4
01/05/90 20:00,0,0,0,13.8,0.2001
01/05/90 21:00,0,0,0,13.06,1
01/05/90 22:00,0,0,0,12.32,1.4
01/05/90 23:00,0,0,0,11.58,1.7999
02/05/90 00:00,0,0,0,10.84,1.2999
02/05/90 01:00,0,0,0,9.9202,1.9
02/05/90 02:00,0,0,0,9,1.7999
02/05/90 03:00,0,0,0,8.5301,0.9
02/05/90 04:00,0,0,0,8.0601,0.2001
02/05/90 05:00,0,0,0,7.7301,0.2001
02/05/90 06:00,0,0,0,7.4103,0.5
02/05/90 07:00,6.2067,6.2021,0.0046,7.6599,1.7999
02/05/90 08:00,145.6,64.4,81.197,10.74,3.1999
02/05/90 09:00,290.19,123.2,166.99,13.5,2.5001
02/05/90 10:00,435.09,156.4,278.69,16.32,1.4
02/05/90 11:00,530.3,175.1,355.2,18.76,1.9
02/05/90 12:00,600.9,166.9,434,20.88,1.1001
02/05/90 13:00,574.5,161.1,413.4,22.32,0.4
02/05/90 14:00,501.51,135.6,365.91,23,0.2001
02/05/90 15:00,385.1,98.802,286.3,22.97,0.2999
02/05/90 16:00,228.7,66.3,162.4,21.81,0.4
02/05/90 17:00,61.798,31.599,30.199,19.75,0.9
02/05/90 18:00,0,0,0,17.86,0.2001
02/05/90 19:00,0,0,0,16.72,0
02/05/90 20:00,0,0,0,15.57,0.1001
02/05/90 21:00,0,0,0,14.43,0.5
02/05/90 22:00,0,0,0,13.28,0.1001
02/05/90 23:00,0,0,0,12.14,0.7001
03/05/90 00:00,0,0,0,11.17,0.7999
03/05/90 01:00,0,0,0,9.9298,1.1001
03/05/90 02:00,0,0,0,8.6903,1.4
03/05/90 03:00,0,0,0,8.0298,1.2999
03/05/90 04:00,0,0,0,7.3799,0.7999
03/05/90 05:00,0,0,0,6.9201,0.5
03/05/90 06:00,0,0,0,6.4603,0.1001
03/05/90 07:00,5.992,5.992,0,6.6503,0
03/05/90 08:00,164.5,48.902,115.6,9.95,0
03/05/90 09:00,343.8,62.1,281.7,13.21,0
03/05/90 10:00,489.09,80.298,408.79,16.15,0.6001
03/05/90 11:00,589.6,96.203,493.39,18.65,1.2999
03/05/90 12:00,637.5,97.499,540,20.62,1.2999
03/05/90 13:00,613.6,100.2,513.4,21.97,1.6001
03/05/90 14:00,537.8,82.504,455.29,22.58,2.1999
03/05/90 15:00,407.21,65.397,341.81,22.39,0.2001
03/05/90 16:00,237.7,101.9,135.79,21.06,0.4
03/05/90 17:00,25.506,25.499,0.007,18.75,0.2999
03/05/90 18:00,0,0,0,17.44,0.2999
03/05/90 19:00,0,0,0,16.13,0.1001
03/05/90 20:00,0,0,0,14.82,0.2001
03/05/90 21:00,0,0,0,13.51,0.2001
03/05/90 22:00,0,0,0,12.2,0.4
03/05/90 23:00,0,0,0,10.94,0.7001
04/05/90 00:00,0,0,0,9.7499,1.6001
04/05/90 01:00,0,0,0,8.48,1.6001
04/05/90 02:00,0,0,0,7.2,1.2999
04/05/90 03:00,0,0,0,6.5198,1.4
04/05/90 04:00,0,0,0,5.8402,1.1001
04/05/90 05:00,0,0,0,5.3601,1.9
04/05/90 06:00,0,0,0,4.8801,1.2999
04/05/90 07:00,5.4018,5.4013,0.0004,5.0302,1.1001
04/05/90 08:00,180.3,39.599,140.7,8.7201,1.2999
04/05/90 09:00,371.7,47.301,324.4,12.39,4.0001
04/05/90 10:00,534.01,54.202,479.8,15.65,3.4
04/05/90 11:00,643.9,63.097,580.8,18.42,1.1001
04/05/90 12:00,692.3,68.2,624.1,20.56,1.4
04/05/90 13:00,674.09,67.203,606.89,22.07,2.5001
04/05/90 14:00,592.49,62.398,530.1,22.77,1.7999
04/05/90 15:00,449.01,53.801,395.21,22.59,1.6001
04/05/90 16:00,264.4,105,159.4,21.13,1.7999
04/05/90 17:00,25.506,25.397,0.1091,18.54,1.7999
04/05/90 18:00,0,0,0,17.39,2.9
04/05/90 19:00,0,0,0,16.23,1.4
04/05/90 20:00,0,0,0,15.07,0.6001
04/05/90 21:00,0,0,0,13.91,0.1001
04/05/90 22:00,0,0,0,12.75,0.2001
04/05/90 23:00,0,0,0,11.59,0.1001
05/05/90 00:00,0,0,0,10.79,0.1001
05/05/90 01:00,0,0,0,9.7803,0.1001
05/05/90 02:00,0,0,0,8.76,0.2001
05/05/90 03:00,0,0,0,8.2198,0
05/05/90 04:00,0,0,0,7.6801,0.2001
05/05/90 05:00,0,0,0,7.29,0
05/05/90 06:00,0,0,0,6.91,0.2001
05/05/90 07:00,5.0977,5.0977,0,7.0797,0
05/05/90 08:00,167.1,42.104,124.99,10.73,0.1001
05/05/90 09:00,351.6,49.201,302.4,14.25,0
05/05/90 10:00,510.7,54.304,456.4,17.62,0.1001
05/05/90 11:00,613.4,64.298,549.11,20.46,0.2999
05/05/90 12:00,661.61,67.501,594.11,22.83,0.9
05/05/90 13:00,635.6,67.901,567.7,24.35,0.2001
05/05/90 14:00,551.89,60.302,491.59,25.01,0.7001
05/05/90 15:00,412.61,52.404,360.2,24.74,1.1001
05/05/90 16:00,238.5,97.499,141,23.2,2.5001
05/05/90 17:00,22.895,22.895,0,20.46,2.1999
05/05/90 18:00,0,0,0,19.11,1.1001
05/05/90 19:00,0,0,0,17.76,0.7001
05/05/90 20:00,0,0,0,16.4,0.7999
05/05/90 21:00,0,0,0,15.05,0.5
05/05/90 22:00,0,0,0,13.7,1.7999
05/05/90 23:00,0,0,0,12.35,2.5001
06/05/90 00:00,0,0,0,11.36,2.1999
06/05/90 01:00,0,0,0,10.05,0.6001
06/05/90 02:00,0,0,0,8.7302,0.5
06/05/90 03:00,0,0,0,8.0399,0.4
06/05/90 04:00,0,0,0,7.34,0.7001
06/05/90 05:00,0,0,0,6.8403,0.9
06/05/90 06:00,0,0,0,6.3501,0.2001
06/05/90 07:00,4.9009,4.8989,0.0021,6.4799,0.2999
06/05/90 08:00,168.49,38.901,129.59,9.8702,0.9
06/05/90 09:00,351.01,47.803,303.2,13.19,1
06/05/90 10:00,509.3,53.103,456.2,16.28,1
06/05/90 11:00,615.3,61.503,553.8,18.9,0.9
06/05/90 12:00,663.7,65.099,598.6,20.98,1.6001
06/05/90 13:00,643.7,63.002,580.7,22.4,4.4001
06/05/90 14:00,565.59,55.403,510.19,23.05,5.6
06/05/90 15:00,426.6,47.701,378.89,22.87,1.9
06/05/90 16:00,250.2,98.7,151.5,21.48,1
06/05/90 17:00,23.7,23.7,0,19.01,2.1999
06/05/90 18:00,0,0,0,17.83,5.9999
06/05/90 19:00,0,0,0,16.66,9.5
06/05/90 20:00,0,0,0,15.49,0.7001
06/05/90 21:00,0,0,0,14.31,0.7001
06/05/90 22:00,0,0,0,13.14,0.2001
06/05/90 23:00,0,0,0,11.96,0.6001
07/05/90 00:00,0,0,0,11.19,1.2999
07/05/90 01:00,0,0,0,10.17,1.7999
07/05/90 02:00,0,0,0,9.1501,1.7999
07/05/90 03:00,0,0,0,8.6099,1.6001
07/05/90 04:00,0,0,0,8.0798,0.6001
07/05/90 05:00,0,0,0,7.6998,0.2001
07/05/90 06:00,0,0,0,7.3198,1.1001
07/05/90 07:00,5.0977,5.0977,0,7.4699,0.4
07/05/90 08:00,120.31,79.002,41.303,9.7302,0.7999
07/05/90 09:00,322.8,129.6,193.2,12.86,1.4
07/05/90 10:00,280.3,225.1,55.204,13.98,2.6999
07/05/90 11:00,546.29,204.8,341.49,16.54,4.0001
07/05/90 12:00,532.9,248.9,284,18.14,2.1999
07/05/90 13:00,239.59,222.9,16.692,17.56,3.4
07/05/90 14:00,320.4,255.5,64.9,17.72,1.7999
07/05/90 15:00,247.41,190.8,56.611,17.34,2.5001
07/05/90 16:00,191.3,117.8,73.497,16.68,1.9
07/05/90 17:00,4.9009,4.8989,0.0021,15.11,1.6001
07/05/90 18:00,0,0,0,14.14,2.5001
07/05/90 19:00,0,0,0,13.18,1.2999
07/05/90 20:00,0,0,0,12.22,1.1001
07/05/90 21:00,0,0,0,11.36,0.9
07/05/90 22:00,0,0,0,10.28,0.2999
07/05/90 23:00,0,0,0,9.2001,0.1001
08/05/90 00:00,0,0,0,8.3698,0.2999
08/05/90 01:00,0,0,0,7.5098,1.4
08/05/90 02:00,0,0,0,6.6503,4.0001
08/05/90 03:00,0,0,0,6.2101,1.2999
08/05/90 04:00,0,0,0,5.7699,1.1001
08/05/90 05:00,0,0,0,5.4698,0.9
08/05/90 06:00,0,0,0,5.1701,1.1001
08/05/90 07:00,1.5025,1.4995,0.003,5.21,2.1999
08/05/90 08:00,111.2,77.597,33.604,7.5002,2.6999
08/05/90 09:00,278.8,116.3,162.5,10.6,2.9
08/05/90 10:00,386.3,176.7,209.6,12.95,1
08/05/90 11:00,454.7,237.5,217.19,14.88,0.4
08/05/90 12:00,419.1,289.2,129.9,15.94,1.1001
08/05/90 13:00,469.6,250.2,219.39,16.96,1.4
08/05/90 14:00,433.3,213.6,219.7,17.55,0.9
08/05/90 15:00,247.69,182.5,65.195,17.02,0.7001
08/05/90 16:00,193.19,115.1,78.093,16.25,1.6001
08/05/90 17:00,16.205,16.196,0.0092,14.59,3.4
08/05/90 18:00,0,0,0,13.54,4.8
08/05/90 19:00,0,0,0,12.49,3.6999
08/05/90 20:00,0,0,0,11.43,2.9
08/05/90 21:00,0,0,0,10.38,3.1999
08/05/90 22:00,0,0,0,9.2001,2.1999
08/05/90 23:00,0,0,0,8.0202,1.2999
09/05/90 00:00,0,0,0,6.9398,4.0001
09/05/90 01:00,0,0,0,5.7902,1.7999
09/05/90 02:00,0,0,0,4.6299,0.6001
09/05/90 03:00,0,0,0,4.02,0.6001
09/05/90 04:00,0,0,0,3.4101,0.7001
09/05/90 05:00,0,0,0,2.98,0.2999
09/05/90 06:00,0,0,0,2.5601,0.6001
09/05/90 07:00,3.2911,3.2911,0,2.6298,0.2999
09/05/90 08:00,126.49,60.302,66.192,5.1701,0.4
09/05/90 09:00,279.1,105.9,173.2,8.1399,0.7999
09/05/90 10:00,412.89,144.7,268.2,11.01,1.4
09/05/90 11:00,515.9,148.1,367.81,13.23,1.6001
09/05/90 12:00,579.79,143.5,436.3,15.13,2.5001
09/05/90 13:00,586.11,105.9,480.21,16.51,2.9
09/05/90 14:00,515.99,72.902,443.09,17.19,2.9
09/05/90 15:00,381,64.4,316.6,17.15,7.2
09/05/90 16:00,210.6,96.902,113.7,16.01,9.5
09/05/90 17:00,21.696,21.696,0,13.97,4.0001
09/05/90 18:00,0,0,0,12.99,1.9
09/05/90 19:00,0,0,0,12.02,1.1001
09/05/90 20:00,0,0,0,11.12,0.7999
09/05/90 21:00,0,0,0,10.03,0.7001
09/05/90 22:00,0,0,0,8.9399,0.2999
09/05/90 23:00,0,0,0,7.8397,0.1001
10/05/90 00:00,0,0,0,7.0398,0.2001
10/05/90 01:00,0,0,0,6.1797,0.2999
10/05/90 02:00,0,0,0,5.3298,3.1999
10/05/90 03:00,0,0,0,4.8699,2.1999
10/05/90 04:00,0,0,0,4.4101,0.2001
10/05/90 05:00,0,0,0,4.0801,0.1001
10/05/90 06:00,0,0,0,3.7502,0.5
10/05/90 07:00,1.3952,1.3952,0,3.7502,0.4
10/05/90 08:00,81.402,72.8,8.6019,5.3899,1.2999
10/05/90 09:00,215.1,166.2,48.904,7.7903,1.9
10/05/90 10:00,286.4,239.8,46.599,9.7201,3.1999
10/05/90 11:00,362.4,271.9,90.497,11.5,2.5001
10/05/90 12:00,378.8,294.4,84.399,12.52,3.1999
10/05/90 13:00,437.9,268.7,169.2,13.63,1.6001
10/05/90 14:00,324.39,250.6,73.795,13.92,3.6999
10/05/90 15:00,292.89,155.9,136.99,14,3.4
10/05/90 16:00,166.79,93.997,72.796,13.32,2.6999
10/05/90 17:00,15.901,15.898,0.0034,11.87,1.7999
10/05/90 18:00,0,0,0,11.32,0.7001
10/05/90 19:00,0,0,0,10.59,0.1001
10/05/90 20:00,0,0,0,9.8601,0.2001
10/05/90 21:00,0,0,0,9.14,0.1001
10/05/90 22:00,0,0,0,8.4098,0.2999
10/05/90 23:00,0,0,0,7.6801,0.2999
11/05/90 00:00,0,0,0,7.2101,0.1001
11/05/90 01:00,0,0,0,6.72,0.7001
11/05/90 02:00,0,0,0,6.2298,0.2001
11/05/90 03:00,0,0,0,5.9802,1.4
11/05/90 04:00,0,0,0,5.7199,2.5001
11/05/90 05:00,0,0,0,5.5501,1.9
11/05/90 06:00,0,0,0,5.3703,2.1999
11/05/90 07:00,2.3968,2.3968,0,5.4602,1.9
11/05/90 08:00,110.81,74.3,36.508,7.9702,1.7999
11/05/90 09:00,172,146.5,25.495,9.7499,2.5001
11/05/90 10:00,341.01,223.5,117.51,12.36,2.9
11/05/90 11:00,365.6,263.7,101.9,14.07,2.6999
11/05/90 12:00,488.3,269.7,218.61,16.06,5.6
11/05/90 13:00,253.1,229.1,23.995,16.08,5.0999
11/05/90 14:00,251.9,231.1,20.794,16.08,3.4
11/05/90 15:00,284.5,176.4,108.11,16.23,2.6999
11/05/90 16:00,217.81,91.297,126.51,15.97,2.6999
11/05/90 17:00,28.601,27.902,0.6991,14.54,1
11/05/90 18:00,0,0,0,13.61,0.7001
11/05/90 19:00,0,0,0,12.68,1.2999
11/05/90 20:00,0,0,0,11.74,1.2999
11/05/90 21:00,0,0,0,10.86,1.2999
11/05/90 22:00,0,0,0,9.8101,1.6001
11/05/90 23:00,0,0,0,8.7701,0.9
12/05/90 00:00,0,0,0,7.81,0.2999
12/05/90 01:00,0,0,0,6.8099,0.2001
12/05/90 02:00,0,0,0,5.8099,0.2999
12/05/90 03:00,0,0,0,5.2398,0.5
12/05/90 04:00,0,0,0,4.7598,0.2001
12/05/90 05:00,0,0,0,4.4,0.2001
12/05/90 06:00,0,0,0,4.0402,0.6001
12/05/90 07:00,1.3952,1.3952,0,4.0498,1.7999
12/05/90 08:00,61.101,61.101,0,5.0403,1.1001
12/05/90 09:00,192.69,152.8,39.893,6.8599,0.9
12/05/90 10:00,286.9,237.7,49.204,8.5599,0.1001
12/05/90 11:00,347.39,277.2,70.191,9.9899,0.2001
12/05/90 12:00,383.51,290.8,92.707,11.13,0.2999
12/05/90 13:00,298.99,266.4,32.593,11.52,1
12/05/90 14:00,174.31,172.1,2.2085,11.1,0.9
12/05/90 15:00,147.21,145.2,2.007,10.59,1.6001
12/05/90 16:00,60.707,60.702,0.0051,9.6701,1.1001
12/05/90 17:00,4.4001,4.3964,0.0037,8.5998,3.4
12/05/90 18:00,0,0,0,7.7802,0.5
12/05/90 19:00,0,0,0,6.9499,1.7999
12/05/90 20:00,0,0,0,6.1202,2.1999
12/05/90 21:00,0,0,0,5.3,1.9
12/05/90 22:00,0,0,0,4.4703,2.9
12/05/90 23:00,0,0,0,3.64,4.8
13/05/90 00:00,0,0,0,3.0003,1.4
13/05/90 01:00,0,0,0,2.36,0.9
13/05/90 02:00,0,0,0,1.7203,2.9
13/05/90 03:00,0,0,0,1.3998,5.6
13/05/90 04:00,0,0,0,1.08,5.6
13/05/90 05:00,0,0,0,0.8602,4.4001
13/05/90 06:00,0,0,0,0.6499,1.9
13/05/90 07:00,2.8976,2.8969,0.0007,0.7702,2.5001
13/05/90 08:00,151.39,37.001,114.39,4.0801,1.4
13/05/90 09:00,336.5,45.801,290.7,7.9398,2.9
13/05/90 10:00,492.51,50.402,442.11,11.48,2.1999
13/05/90 11:00,598.09,58.198,539.9,14.27,3.1999
13/05/90 12:00,642.9,62.1,580.8,16.43,1.6001
13/05/90 13:00,622.2,60.302,561.9,17.86,0.7001
13/05/90 14:00,536.29,53.299,483,18.5,1.7999
13/05/90 15:00,398.19,47.403,350.79,18.31,1
13/05/90 16:00,216.5,42.104,174.4,16.94,0.7999
13/05/90 17:00,14.9,14.9,0,14.57,5.0999
13/05/90 18:00,0,0,0,13.48,3.6999
13/05/90 19:00,0,0,0,12.39,3.6999
13/05/90 20:00,0,0,0,11.4,0.7999
13/05/90 21:00,0,0,0,10.17,0.7001
13/05/90 22:00,0,0,0,8.9399,0.7001
13/05/90 23:00,0,0,0,7.7099,0.9
14/05/90 00:00,0,0,0,6.49,1.2999
14/05/90 01:00,0,0,0,5.16,1.2999
14/05/90 02:00,0,0,0,3.8199,1.1001
14/05/90 03:00,0,0,0,3.0998,0.7999
14/05/90 04:00,0,0,0,2.3701,1.4
14/05/90 05:00,0,0,0,1.8501,1.4
14/05/90 06:00,0,0,0,1.3301,0.9
14/05/90 07:00,2.7009,2.7007,0.0002,1.32,0.2001
14/05/90 08:00,110.9,58.104,52.794,3.3999,0.1001
14/05/90 09:00,263.4,102.1,161.3,6.0802,1
14/05/90 10:00,383.29,166.1,217.19,8.5801,1.7999
14/05/90 11:00,473.21,190.3,282.91,10.76,2.9
14/05/90 12:00,568.71,147.7,421.01,12.55,6.4001
14/05/90 13:00,532.9,141.5,391.39,13.65,4.4001
14/05/90 14:00,481.2,92.804,388.4,14.21,4.8
14/05/90 15:00,339.7,92.404,247.3,14.03,2.9
14/05/90 16:00,179.99,64.902,115.09,12.88,3.4
14/05/90 17:00,17.6,17.6,0,11.09,9.5
14/05/90 18:00,0,0,0,10.39,7.2
14/05/90 19:00,0,0,0,9.6898,4.0001
14/05/90 20:00,0,0,0,8.9899,4.8
14/05/90 21:00,0,0,0,8.29,11.8
14/05/90 22:00,0,0,0,7.5902,6.4001
14/05/90 23:00,0,0,0,6.8897,7.2
15/05/90 00:00,0,0,0,6.68,4.8
15/05/90 01:00,0,0,0,6.53,2.6999
15/05/90 02:00,0,0,0,6.39,4.8
15/05/90 03:00,0,0,0,6.3602,1.9
15/05/90 04:00,0,0,0,6.3203,1.6001
15/05/90 05:00,0,0,0,6.3203,1.4
15/05/90 06:00,0,0,0,6.3203,2.1999
15/05/90 07:00,4.7936,4.7936,0,6.6199,6.4001
15/05/90 08:00,120.31,75.297,45.009,9.4598,5.0999
15/05/90 09:00,122.31,117.4,4.9084,10.48,5.6
15/05/90 10:00,36.006,36.004,0.0022,9.9899,4.0001
15/05/90 11:00,149.91,149.9,0.0053,10.82,2.9
15/05/90 12:00,639,264.7,374.3,14.77,2.1999
15/05/90 13:00,562.5,123.3,439.2,17.17,1.2999
15/05/90 14:00,442.1,164.9,277.21,18.34,2.5001
15/05/90 15:00,366.19,76.498,289.69,18.91,2.6999
15/05/90 16:00,185.9,61.997,123.9,18.35,2.5001
15/05/90 17:00,15.4,15.4,0,16.78,1.9
15/05/90 18:00,0,0,0,16.1,3.6999
15/05/90 19:00,0,0,0,15.42,1.7999
15/05/90 20:00,0,0,0,14.74,1.2999
15/05/90 21:00,0,0,0,14.06,0.6001
15/05/90 22:00,0,0,0,13.38,1.2999
15/05/90 23:00,0,0,0,12.7,0.9
16/05/90 00:00,0,0,0,11.75,2.5001
16/05/90 01:00,0,0,0,10.77,3.6999
16/05/90 02:00,0,0,0,9.6201,2.9
16/05/90 03:00,0,0,0,9,2.5001
16/05/90 04:00,0,0,0,8.38,2.9
16/05/90 05:00,0,0,0,7.9398,5.0999
16/05/90 06:00,0,0,0,7.5002,2.9
16/05/90 07:00,0.8943,0.8943,0,7.4401,3.1999
16/05/90 08:00,59.205,59.203,0.0021,8.4002,2.5001
16/05/90 09:00,126.1,124.2,1.9016,9.4598,7.2
16/05/90 10:00,234.91,210,24.905,10.93,5.6
16/05/90 11:00,323.5,273.2,50.299,12.19,10.8
16/05/90 12:00,362.2,280,82.207,13.25,7.8999
16/05/90 13:00,325.5,266.1,59.399,13.82,5.6
16/05/90 14:00,274.29,240.1,34.191,14.02,3.6999
16/05/90 15:00,176.51,166.7,9.802,13.72,4.4001
16/05/90 16:00,93.297,90.896,2.4005,13.01,3.6999
16/05/90 17:00,8.4067,8.4003,0.0064,11.99,4.0001
16/05/90 18:00,0,0,0,11.45,2.1999
16/05/90 19:00,0,0,0,10.95,0.6001
16/05/90 20:00,0,0,0,10.34,1.2999
16/05/90 21:00,0,0,0,9.7201,0.2999
16/05/90 22:00,0,0,0,9.1001,1.1001
16/05/90 23:00,0,0,0,8.4901,2.1999
17/05/90 00:00,0,0,0,7.1798,7.2
17/05/90 01:00,0,0,0,7.8999,2.5001
17/05/90 02:00,0,0,0,7.77,3.1999
17/05/90 03:00,0,0,0,7.5699,2.1999
17/05/90 04:00,0,0,0,7.34,1.4
17/05/90 05:00,0,0,0,7.6902,1
17/05/90 06:00,0,0,0,7.72,1.4
17/05/90 07:00,1.0017,0.997,0.0046,7.7998,2.1999
17/05/90 08:00,17.404,17.397,0.0064,8.2698,1.4
17/05/90 09:00,41.103,41.099,0.0047,8.8302,0.9
17/05/90 10:00,66.699,66.699,0,9.38,2.9
17/05/90 11:00,61.208,61.197,0.0113,9.7898,2.9
17/05/90 12:00,49.796,49.796,0,9.9399,0.9
17/05/90 13:00,407.6,243.8,163.8,12.26,1.4
17/05/90 14:00,360.09,211.5,148.59,13.71,1
17/05/90 15:00,263.09,147.3,115.8,14.41,0.9
17/05/90 16:00,132,102.1,29.904,14.4,0.5
17/05/90 17:00,8.9075,8.9028,0.0048,13.6,0.7001
17/05/90 18:00,0,0,0,12.97,1.1001
17/05/90 19:00,0,0,0,12.34,1.4
17/05/90 20:00,0,0,0,11.71,2.1999
17/05/90 21:00,0,0,0,11.16,0.2999
17/05/90 22:00,0,0,0,10.45,0.2999
17/05/90 23:00,0,0,0,9.7398,1.2999
18/05/90 00:00,0,0,0,8.7701,0.2001
18/05/90 01:00,0,0,0,7.7301,0.4
18/05/90 02:00,0,0,0,6.68,0.1001
18/05/90 03:00,0,0,0,6.1303,0.2001
18/05/90 04:00,0,0,0,5.5698,0.6001
18/05/90 05:00,0,0,0,5.1701,0.5
18/05/90 06:00,0,0,0,4.78,0.6001
18/05/90 07:00,1.0017,0.997,0.0046,4.7401,0.6001
18/05/90 08:00,65.393,63.403,1.9907,5.8998,3.1999
18/05/90 09:00,178.01,148.8,29.204,7.67,3.4
18/05/90 10:00,299.8,214.3,85.495,9.6802,3.6999
18/05/90 11:00,303.11,262.9,40.208,10.88,6.4001
18/05/90 12:00,345.69,274.6,71.099,11.76,3.6999
18/05/90 13:00,323.19,270.4,52.797,12.3,7.2
18/05/90 14:00,269.5,236.1,33.402,12.46,2.9
18/05/90 15:00,208.09,177.3,30.791,12.3,1.6001
18/05/90 16:00,106.5,94.303,12.194,11.57,1
18/05/90 17:00,7.6912,7.6912,0,10.44,1.1001
18/05/90 18:00,0,0,0,9.6302,0.7999
18/05/90 19:00,0,0,0,8.8201,0.6001
18/05/90 20:00,0,0,0,8.0101,0.6001
18/05/90 21:00,0,0,0,7.2,3.1999
18/05/90 22:00,0,0,0,6.39,2.5001
18/05/90 23:00,0,0,0,5.5799,1.9
19/05/90 00:00,0,0,0,5.0897,1.2999
19/05/90 01:00,0,0,0,4.5799,0.2999
19/05/90 02:00,0,0,0,4.07,0.6001
19/05/90 03:00,0,0,0,3.8097,0.2001
19/05/90 04:00,0,0,0,3.55,0.5
19/05/90 05:00,0,0,0,3.3702,0.7001
19/05/90 06:00,0,0,0,3.1998,0.7999
19/05/90 07:00,1.8065,1.7978,0.0087,3.26,1.6001
19/05/90 08:00,133.9,46.202,87.698,6.2601,0.6001
19/05/90 09:00,298.1,52.302,245.8,9.7302,1.2999
19/05/90 10:00,436.2,64.4,371.8,12.74,1
19/05/90 11:00,529.19,79.701,449.49,15.25,0.4
19/05/90 12:00,579.4,75.297,504.1,17.26,0.9
19/05/90 13:00,562.19,70.696,491.5,18.59,1.2999
19/05/90 14:00,483.49,62.798,420.7,19.19,2.1999
19/05/90 15:00,356.1,52.6,303.5,19.01,5.6
19/05/90 16:00,195.11,42.897,152.21,17.76,3.6999
19/05/90 17:00,11.501,11.501,0,15.59,4.0001
